ticker,open,close,adj_close,low,high,volume,date
AHH,11.5,11.5799999237061,8.49315452575684,11.25,11.6800003051758,4633900,2013-05-08
AHH,11.6599998474121,11.5500001907349,8.47115135192871,11.5,11.6599998474121,275800,2013-05-09
AHH,11.5500001907349,11.6000003814697,8.50782203674316,11.5,11.6000003814697,277100,2013-05-10
AHH,11.6300001144409,11.6499996185303,8.54449367523193,11.5500001907349,11.6499996185303,147400,2013-05-13
AHH,11.6000003814697,11.5299997329712,8.45648384094238,11.5,11.6000003814697,184100,2013-05-14
AHH,11.6000003814697,11.6000003814697,8.50782203674316,11.539999961853,11.6000003814697,76800,2013-05-15
AHH,11.6199998855591,11.7399997711182,8.61050128936768,11.539999961853,11.7399997711182,170300,2013-05-16
AHH,11.6999998092651,11.7600002288818,8.62517166137695,11.6999998092651,11.8500003814697,305400,2013-05-17
AHH,11.7600002288818,11.7299995422363,8.60316944122314,11.6300001144409,11.8299999237061,46800,2013-05-20
AHH,11.7600002288818,11.8299999237061,8.67651176452637,11.6099996566772,11.8400001525879,77000,2013-05-21
AHH,11.8400001525879,11.75,8.61783981323242,11.6800003051758,11.8400001525879,90200,2013-05-22
AHH,11.6400003433228,11.6099996566772,8.51515579223633,11.539999961853,11.789999961853,75400,2013-05-23
AHH,11.5699996948242,11.6999998092651,8.58116626739502,11.5500001907349,11.7299995422363,63400,2013-05-24
AHH,11.7299995422363,11.5799999237061,8.49315452575684,11.5699996948242,11.7799997329712,212400,2013-05-28
AHH,11.5100002288818,11.25,8.25112056732178,11.1999998092651,11.6700000762939,447000,2013-05-29
AHH,11.5799999237061,11.5500001907349,8.47115135192871,11.4700002670288,11.6499996185303,453300,2013-05-30
AHH,11.6000003814697,11.4700002670288,8.4124755859375,11.4700002670288,11.8000001907349,109400,2013-05-31
AHH,11.6800003051758,11.5200004577637,8.4491491317749,11.3000001907349,11.6800003051758,143200,2013-06-03
AHH,11.5600004196167,11.5100002288818,8.44181537628174,11.460000038147,11.6300001144409,115000,2013-06-04
AHH,11.5799999237061,11.5500001907349,8.47115135192871,11.25,11.5900001525879,78100,2013-06-05
AHH,11.5100002288818,11.6199998855591,8.52249050140381,11.5,11.6999998092651,121700,2013-06-06
AHH,11.6700000762939,11.6000003814697,8.50782203674316,11.5200004577637,11.6800003051758,52300,2013-06-07
AHH,11.6000003814697,11.6499996185303,8.54449367523193,11.5,11.6700000762939,167200,2013-06-10
AHH,11.5600004196167,11.5600004196167,8.47848606109619,11.3500003814697,11.6000003814697,117500,2013-06-11
AHH,11.5500001907349,11.4899997711182,8.42714500427246,11.4499998092651,11.5600004196167,162100,2013-06-12
AHH,11.4799995422363,11.4899997711182,8.42714500427246,11.3000001907349,11.5500001907349,63600,2013-06-13
AHH,11.4899997711182,11.4499998092651,8.39780902862549,11.3000001907349,11.4899997711182,73100,2013-06-14
AHH,11.4799995422363,11.5500001907349,8.47115135192871,11.3999996185303,11.6499996185303,73300,2013-06-17
AHH,11.5500001907349,11.5100002288818,8.44181537628174,11.3900003433228,11.6000003814697,149700,2013-06-18
AHH,11.4799995422363,11.3000001907349,8.2877950668335,11.2200002670288,11.4799995422363,80300,2013-06-19
AHH,11.25,11.1300001144409,8.16310691833496,11.1300001144409,11.3000001907349,203100,2013-06-20
AHH,11.1700000762939,11.2700004577637,8.26579189300537,11.1199998855591,11.2700004577637,287900,2013-06-21
AHH,11.1999998092651,11.2200002670288,8.2291202545166,10.6999998092651,11.289999961853,151500,2013-06-24
AHH,11.2799997329712,11.3800001144409,8.34646701812744,10.9799995422363,11.3999996185303,95600,2013-06-25
AHH,11.4399995803833,11.3800001144409,8.34646701812744,10.8999996185303,11.460000038147,173900,2013-06-26
AHH,11.3299999237061,11.460000038147,8.46464729309082,11.1999998092651,11.539999961853,153300,2013-06-27
AHH,11.4300003051758,11.7799997329712,8.70100688934326,11.3699998855591,11.7799997329712,1659800,2013-06-28
AHH,11.7399997711182,11.6700000762939,8.61975860595703,11.4099998474121,11.8400001525879,103800,2013-07-01
AHH,11.6999998092651,11.710000038147,8.64930438995361,11.4499998092651,11.8000001907349,98600,2013-07-02
AHH,11.6899995803833,11.7399997711182,8.67146301269531,11.5799999237061,11.75,45100,2013-07-03
AHH,11.8400001525879,11.8199996948242,8.73055267333984,11.5,11.8400001525879,89700,2013-07-05
AHH,11.75,11.4700002670288,8.47203254699707,11.3500003814697,11.75,170100,2013-07-08
AHH,11.5200004577637,11.1899995803833,8.26521873474121,11.1000003814697,11.5299997329712,242600,2013-07-09
AHH,11.1499996185303,11.0299997329712,8.14703750610352,10.5500001907349,11.1499996185303,206800,2013-07-10
AHH,11.1199998855591,11.1400003433228,8.22828578948975,10.9899997711182,11.1599998474121,189100,2013-07-11
AHH,11.1000003814697,11.1400003433228,8.22828578948975,11.0500001907349,11.1599998474121,165000,2013-07-12
AHH,11.1199998855591,11.1099996566772,8.20612812042236,10.9200000762939,11.1899995803833,164900,2013-07-15
AHH,11.1000003814697,11.3599996566772,8.39078521728516,10.9700002670288,11.3800001144409,187400,2013-07-16
AHH,11.3400001525879,11.1199998855591,8.21351337432861,11.0699996948242,11.3500003814697,51100,2013-07-17
AHH,11.1300001144409,11.2200002670288,8.28737831115723,11.0500001907349,11.3199996948242,165900,2013-07-18
AHH,11.2399997711182,11.2700004577637,8.32430839538574,11.0500001907349,11.289999961853,84100,2013-07-19
AHH,11.25,11.1999998092651,8.27260398864746,11.1899995803833,11.289999961853,49400,2013-07-22
AHH,11.1999998092651,11.2299995422363,8.29476165771484,11.1499996185303,11.3299999237061,66400,2013-07-23
AHH,11.2399997711182,11.1800003051758,8.25783061981201,11.0299997329712,11.2399997711182,81700,2013-07-24
AHH,11.0600004196167,11.210000038147,8.27999114990234,10.9700002670288,11.210000038147,104500,2013-07-25
AHH,11.0699996948242,10.960000038147,8.09533596038818,10.8299999237061,11.0900001525879,135700,2013-07-26
AHH,10.9899997711182,11.0699996948242,8.17658424377441,10.8000001907349,11.1099996566772,22800,2013-07-29
AHH,11.1099996566772,11.0600004196167,8.16919803619385,10.9300003051758,11.1099996566772,30500,2013-07-30
AHH,11.0699996948242,10.8699998855591,8.02885913848877,10.8199996948242,11.1300001144409,83400,2013-07-31
APO,18.7000007629395,18.2000007629395,12.3484191894531,18.1499996185303,19,30086900,2011-03-30
APO,18.0499992370605,18,12.212721824646,17.9099998474121,18.5900001525879,9582800,2011-03-31
AHH,10.8900003433228,10.8100004196167,7.98454093933105,10.7399997711182,10.9200000762939,89300,2013-08-01
APO,18.0100002288818,18,12.212721824646,17.8899993896484,18.2299995422363,3199400,2011-04-01
AHH,10.8199996948242,10.8100004196167,7.98454093933105,10.6899995803833,10.8900003433228,63400,2013-08-02
APO,18.0699996948242,17.8799991607666,12.1313009262085,17.7999992370605,18.1599998474121,1846600,2011-04-04
AHH,10.8299999237061,10.8500003814697,8.01408576965332,10.7799997329712,10.9399995803833,129200,2013-08-05
APO,17.8799991607666,17.9799995422363,12.1991481781006,17.6499996185303,18.0300006866455,2353300,2011-04-05
AHH,10.8699998855591,10.8000001907349,7.97715377807617,10.7299995422363,10.8999996185303,127500,2013-08-06
APO,18.0100002288818,18.1000003814697,12.2805671691895,17.8799991607666,18.1499996185303,474900,2011-04-06
AHH,10.75,10.6899995803833,7.89590740203857,10.6499996185303,10.8199996948242,128400,2013-08-07
APO,18.3400001525879,18.0100002288818,12.2195053100586,18,18.3500003814697,702100,2011-04-07
AHH,10.7399997711182,10.4200000762939,7.69647741317749,10.1499996185303,10.7399997711182,216700,2013-08-08
APO,18.0100002288818,18,12.212721824646,17.8799991607666,18.1499996185303,304500,2011-04-08
AHH,10.3800001144409,10.3500003814697,7.64477252960205,10.1199998855591,10.4700002670288,114900,2013-08-09
APO,17.9400005340576,18.0599994659424,12.2534303665161,17.8999996185303,18.1000003814697,486000,2011-04-11
AHH,10.2799997329712,10.6400003433228,7.85897588729858,10.2799997329712,10.7399997711182,91700,2013-08-12
APO,18.1000003814697,18.1900005340576,12.3416357040405,17.8700008392334,18.3400001525879,624600,2011-04-12
AHH,10.5500001907349,10.3199996948242,7.62261486053467,10.1499996185303,10.5500001907349,107400,2013-08-13
AHH,10.3000001907349,10.210000038147,7.54136610031128,10.1000003814697,10.3500003814697,109300,2013-08-14
AHH,10.1499996185303,9.73999977111816,7.19421148300171,9.72999954223633,10.1899995803833,165000,2013-08-15
AHH,9.69999980926514,9.39999961853027,6.94307899475098,9.35999965667725,9.9399995803833,153600,2013-08-16
AHH,9.43000030517578,9.05000019073486,6.68456029891968,9.03999996185303,9.46000003814697,165600,2013-08-19
AHH,9,9.21000003814697,6.80273962020874,8.89000034332275,9.32999992370605,387400,2013-08-20
AHH,9.15999984741211,9.47000026702881,6.99478244781494,9.14999961853027,9.60000038146973,68200,2013-08-21
AHH,9.47999954223633,9.61999988555908,7.1055760383606,9.22000026702881,9.63000011444092,75600,2013-08-22
AHH,9.73999977111816,9.68000030517578,7.14989614486694,9.60000038146973,9.85999965667725,103000,2013-08-23
AHH,9.65999984741211,9.88000011444092,7.2976188659668,9.63000011444092,9.94999980926514,77300,2013-08-26
AHH,9.88000011444092,9.77999973297119,7.22375631332397,9.76000022888184,9.90999984741211,105100,2013-08-27
AHH,9.80000019073486,9.39000034332275,6.93569231033325,9.3100004196167,9.89000034332275,77000,2013-08-28
AHH,9.35000038146973,9.39999961853027,6.94307899475098,9.35000038146973,9.68000030517578,83900,2013-08-29
AHH,9.38000011444092,9.39000034332275,6.93569231033325,9.35000038146973,9.4399995803833,75500,2013-08-30
AHH,9.42000007629395,9.27999973297119,6.85444450378418,9.27000045776367,9.47000026702881,53900,2013-09-03
AHH,9.27000045776367,9.35000038146973,6.90614748001099,9.26000022888184,9.5,124300,2013-09-04
AHH,9.40999984741211,9.35999965667725,6.91353511810303,9.27999973297119,9.44999980926514,60200,2013-09-05
AHH,9.42000007629395,9.4399995803833,6.97262334823608,9.23999977111816,9.48999977111816,43100,2013-09-06
AHH,9.5,9.82999992370605,7.26068592071533,9.48999977111816,9.89999961853027,59600,2013-09-09
AHH,9.80000019073486,9.51000022888184,7.02433061599731,9.32999992370605,9.81999969482422,104800,2013-09-10
AHH,9.47999954223633,9.40999984741211,6.95046472549438,9.39000034332275,9.61999988555908,75900,2013-09-11
AHH,9.39999961853027,9.52999973297119,7.03910064697266,9.30000019073486,9.55000019073486,73000,2013-09-12
