2000000,0.199757876964,0.1991,-3.125400124e-05,14.3981170654,0.152553081512
4000000,0.214127595375,0.2221,-3.386323164e-05,62.1771249771,0.357953071594
6000000,0.203443953539,0.1994,-3.128936944e-05,137.57200098,0.643103122711
8000000,0.203407199669,0.1996,-3.131292864e-05,281.989487171,0.983105897903
10000000,0.20751536887,0.2063,-3.209310076e-05,418.976574183,1.34329891205
