weather:
0.0204867901235,0.00617530637463,0.0162956696296
0.0101944104938,0.00237224475693,0.00702787949846
0.00678748696845,0.00137160288152,0.00445275745161
0.00507596759259,0.000958554925965,0.00336718950617
0.00405182962963,0.000722285794924,0.00260261852859
0.00337531447188,0.000583349854531,0.00222858102938
0.0029225739481,0.000486142580548,0.00186694305423
0.00254910763889,0.000396630899174,0.00160054543159
0.00226810105167,0.000349908830728,0.00142038642374
0.00204085222222,0.000303434283206,0.00129929796932
